"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.50275341845862e-05	0.000116752380972555	"All logistic values are the same"	"prevalence"	37	37
"PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0245966798256201	0.0564605605088097	"All logistic values are the same"	"prevalence"	37	37
"PWY0-1296: purine ribonucleosides degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.42288480717845e-05	0.000112274504316424	"All logistic values are the same"	"prevalence"	37	37
"PWY0-1319: CDP-diacylglycerol biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.03580389820834e-08	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY0-781: aspartate superpathway"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0274834550646313	0.0609270906243509	"All logistic values are the same"	"prevalence"	37	37
"PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0016534694944178	0.00642309303600762	"All logistic values are the same"	"prevalence"	37	37
"PWY0-862: (5Z)-dodecenoate biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0433876754349778	0.0897982626830483	"All logistic values are the same"	"prevalence"	37	37
"PWY3O-4107: NAD salvage pathway V (PNC V cycle)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00349581724532455	0.0118295417866281	"All logistic values are the same"	"prevalence"	37	37
"PWY66-429: fatty acid biosynthesis initiation (mitochondria)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	3.83075812120381e-05	0.000272469415663088	"All logistic values are the same"	"prevalence"	37	37
"PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00534892665552622	0.016571827981845	"All logistic values are the same"	"prevalence"	37	37
"PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.77005193811686e-05	0.00020571709246309	"All logistic values are the same"	"prevalence"	37	37
"PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00149361376329582	0.00598630913066976	"All logistic values are the same"	"prevalence"	37	37
"RHAMCAT-PWY: L-rhamnose degradation I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00980502694363494	0.027146281551503	"All logistic values are the same"	"prevalence"	37	37
"RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.82583803853831e-07	2.3642261781073e-06	"All logistic values are the same"	"prevalence"	37	37
"SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.82893692701492e-05	0.000334056595635963	"All logistic values are the same"	"prevalence"	37	37
"THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	5.79393318211885e-07	5.97129848361228e-06	"All logistic values are the same"	"prevalence"	37	37
"THRESYN-PWY: superpathway of L-threonine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000244483250797178	0.00141912691554684	"All logistic values are the same"	"prevalence"	37	37
"TRNA-CHARGING-PWY: tRNA charging"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	5.22355314558354e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"TRPSYN-PWY: L-tryptophan biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	9.99776923471529e-08	1.52142248771581e-06	"All logistic values are the same"	"prevalence"	37	37
"VALSYN-PWY: L-valine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.8865122170838e-08	8.81317382009758e-07	"All logistic values are the same"	"prevalence"	37	37
